branch,order_id,order_dt,category,menu,sweet_level,qty,price,cost,trans_type,payment,gender,membership,time_of_day,is_holiday,is_weekend,order_wait_time,order_wait_time_cat
alpha,alpha22-011578,2022-03-30 06:49:00,bakery,Sandwich,,1,80,30,to go,cash,M,False,morning,False,False,4.148853032909983,short
alpha,alpha22-011578,2022-03-30 06:49:00,coffee,Americano,0.25,1,45,25,to go,cash,M,False,morning,False,False,5.648853032909983,moderate
alpha,alpha22-011579,2022-03-30 07:06:00,coffee,Cappuccino,0.5,2,75,40,delivery,credit card,M,False,morning,False,False,4.296147344607406,short
alpha,alpha22-011579,2022-03-30 07:06:00,coffee,Black Coffee,0.75,3,45,20,delivery,credit card,M,False,morning,False,False,7.296147344607406,moderate
alpha,alpha22-011580,2022-03-30 07:08:00,bakery,Donut,,1,40,15,to go,cash,M,False,morning,False,False,2.2461081935875766,short
alpha,alpha22-011580,2022-03-30 07:08:00,coffee,Americano,0.0,1,45,25,to go,cash,M,False,morning,False,False,3.7461081935875766,short
alpha,alpha22-011581,2022-03-30 07:13:00,bakery,Cheese Cake,,2,120,80,delivery,cash,F,False,morning,False,False,2.4276543912774766,short
alpha,alpha22-011581,2022-03-30 07:13:00,tea,Green Tea,0.75,1,65,30,delivery,cash,F,False,morning,False,False,3.9276543912774766,short
alpha,alpha22-011582,2022-03-30 07:30:00,coffee,Latte,0.75,1,70,35,to go,mobile,M,False,morning,False,False,3.708021964495214,short
alpha,alpha22-011583,2022-03-30 07:36:00,tea,Green Tea,0.5,1,65,30,to go,mobile,M,True,morning,False,False,4.016778556861202,short
alpha,alpha22-011583,2022-03-30 07:36:00,bakery,Cookies,,1,85,45,to go,mobile,M,True,morning,False,False,5.516778556861202,moderate
alpha,alpha22-011584,2022-03-30 07:44:00,smoothie,Strawberry Smoothie,0.5,1,85,45,eat in,mobile,F,False,morning,False,False,5.1984510941620234,moderate
alpha,alpha22-011585,2022-03-30 08:07:00,bakery,Muffin,,1,60,30,delivery,credit card,F,False,morning,False,False,3.3224005867992092,short
alpha,alpha22-011585,2022-03-30 08:07:00,coffee,Iced Coffee,0.25,1,60,30,delivery,credit card,F,False,morning,False,False,4.822400586799209,short
alpha,alpha22-011585,2022-03-30 08:07:00,coffee,Black Coffee,1.0,3,45,20,delivery,credit card,F,False,morning,False,False,6.322400586799209,moderate
alpha,alpha22-011586,2022-03-30 08:09:00,bakery,Sandwich,,2,80,30,delivery,credit card,M,False,morning,False,False,4.60430141918362,short
alpha,alpha22-011586,2022-03-30 08:09:00,smoothie,Watermelon Smoothie,1.0,4,75,40,delivery,credit card,M,False,morning,False,False,9.10430141918362,long
alpha,alpha22-011587,2022-03-30 08:11:00,bakery,Croissant,,1,85,50,to go,mobile,M,True,morning,False,False,4.059502010792232,short
alpha,alpha22-011587,2022-03-30 08:11:00,coffee,Cappuccino,0.75,1,75,40,to go,mobile,M,True,morning,False,False,5.559502010792232,moderate
alpha,alpha22-011588,2022-03-30 08:18:00,coffee,Latte,0.5,2,70,35,to go,mobile,F,True,morning,False,False,3.7031591751747515,short
alpha,alpha22-011589,2022-03-30 08:20:00,smoothie,Watermelon Smoothie,0.5,6,75,40,delivery,credit card,M,False,morning,False,False,8.561112316927096,long
alpha,alpha22-011590,2022-03-30 08:22:00,tea,Yuzu Tea,0.5,1,70,30,to go,cash,M,False,morning,False,False,1.1883052602703095,very short
alpha,alpha22-011590,2022-03-30 08:22:00,bakery,Cookies,,1,85,45,to go,cash,M,False,morning,False,False,2.6883052602703095,short
alpha,alpha22-011591,2022-03-30 08:23:00,smoothie,Watermelon Smoothie,0.25,2,75,40,delivery,credit card,M,False,morning,False,False,4.1494746083589975,short
alpha,alpha22-011591,2022-03-30 08:23:00,coffee,Mocha,0.5,3,70,35,delivery,credit card,M,False,morning,False,False,7.1494746083589975,moderate
alpha,alpha22-011592,2022-03-30 08:25:00,coffee,Mocha,0.75,1,70,35,eat in,mobile,M,False,morning,False,False,3.859557076236276,short
alpha,alpha22-011593,2022-03-30 08:26:00,smoothie,Strawberry Smoothie,0.5,1,85,45,eat in,credit card,M,False,morning,False,False,5.937625546906581,moderate
alpha,alpha22-011594,2022-03-30 08:29:00,coffee,Espresso,0.0,4,55,30,to go,mobile,M,False,morning,False,False,6.536058577786039,moderate
alpha,alpha22-011595,2022-03-30 08:34:00,bakery,Croissant,,1,85,50,to go,credit card,M,False,morning,False,False,4.397835130342618,short
alpha,alpha22-011595,2022-03-30 08:34:00,tea,Thai Tea,1.0,1,70,30,to go,credit card,M,False,morning,False,False,5.897835130342618,moderate
alpha,alpha22-011596,2022-03-30 08:37:00,bakery,Muffin,,7,60,30,to go,mobile,M,False,morning,False,False,12.133134996409204,very long
alpha,alpha22-011597,2022-03-30 08:45:00,coffee,Americano,0.0,2,45,25,to go,credit card,M,False,morning,False,False,3.549198755629229,short
alpha,alpha22-011598,2022-03-30 08:47:00,coffee,Classic Black Cold Brew,0.25,1,100,35,to go,credit card,M,False,morning,False,False,4.609405171936984,short
alpha,alpha22-011599,2022-03-30 08:49:00,smoothie,Mango Smoothie,1.0,2,90,45,to go,credit card,F,False,morning,False,False,4.939963630710765,short
alpha,alpha22-011600,2022-03-30 08:55:00,tea,Jasmine Tea,0.25,1,55,25,to go,credit card,F,False,morning,False,False,1.7990781388858754,very short
alpha,alpha22-011600,2022-03-30 08:55:00,bakery,Muffin,,1,60,30,to go,credit card,F,False,morning,False,False,3.2990781388858754,short
alpha,alpha22-011601,2022-03-30 09:02:00,coffee,Cappuccino,0.75,1,75,40,delivery,mobile,M,False,morning,False,False,3.3912255644796265,short
alpha,alpha22-011601,2022-03-30 09:02:00,coffee,Latte,0.5,2,70,35,delivery,mobile,M,False,morning,False,False,4.891225564479626,short
alpha,alpha22-011602,2022-03-30 09:20:00,smoothie,Kiwi Smoothie,0.5,1,90,50,to go,mobile,M,True,morning,False,False,2.5039168631529782,short
alpha,alpha22-011603,2022-03-30 09:27:00,bakery,Donut,,1,40,15,to go,credit card,F,False,morning,False,False,5.236496953253309,moderate
alpha,alpha22-011604,2022-03-30 09:34:00,bakery,Croissant,,1,85,50,delivery,mobile,M,False,morning,False,False,4.034903878287812,short
alpha,alpha22-011605,2022-03-30 09:37:00,coffee,Latte,0.25,1,70,35,eat in,credit card,M,True,morning,False,False,6.877418532219883,moderate
alpha,alpha22-011605,2022-03-30 09:37:00,bakery,Sandwich,,1,80,30,eat in,credit card,M,True,morning,False,False,8.377418532219883,long
alpha,alpha22-011606,2022-03-30 09:38:00,smoothie,Strawberry Smoothie,1.0,3,85,45,delivery,mobile,F,False,morning,False,False,5.033426801451016,moderate
alpha,alpha22-011606,2022-03-30 09:38:00,smoothie,Watermelon Smoothie,0.25,2,75,40,delivery,mobile,F,False,morning,False,False,5.033426801451016,moderate
alpha,alpha22-011607,2022-03-30 09:49:00,tea,Green Tea,0.0,3,65,30,to go,mobile,M,False,morning,False,False,5.792893640883718,moderate
alpha,alpha22-011607,2022-03-30 09:49:00,bakery,Donut,,3,40,15,to go,mobile,M,False,morning,False,False,7.292893640883718,moderate
alpha,alpha22-011608,2022-03-30 10:13:00,coffee,Iced Coffee,0.0,3,60,30,to go,mobile,F,False,morning,False,False,5.349050736068567,moderate
alpha,alpha22-011609,2022-03-30 10:23:00,bakery,Sandwich,,3,80,30,to go,cash,F,True,morning,False,False,5.79727550964276,moderate
alpha,alpha22-011609,2022-03-30 10:23:00,coffee,Black Coffee,0.75,3,45,20,to go,cash,F,True,morning,False,False,7.29727550964276,moderate
alpha,alpha22-011610,2022-03-30 10:55:00,tea,Thai Tea,1.0,1,70,30,eat in,credit card,M,False,morning,False,False,6.177761286807563,moderate
alpha,alpha22-011714,2022-03-31 06:22:00,bakery,Croissant,,3,85,50,to go,credit card,F,False,morning,False,False,5.812320766780396,moderate
alpha,alpha22-011714,2022-03-31 06:22:00,bakery,Sandwich,,3,80,30,to go,credit card,F,False,morning,False,False,7.312320766780396,moderate
alpha,alpha22-011715,2022-03-31 07:10:00,coffee,Black Coffee,0.75,2,45,20,delivery,mobile,M,False,morning,False,False,4.4227227076679325,short
alpha,alpha22-011715,2022-03-31 07:10:00,tea,Thai Tea,0.75,1,70,30,delivery,mobile,M,False,morning,False,False,5.9227227076679325,moderate
alpha,alpha22-011716,2022-03-31 07:10:00,coffee,Americano,0.75,7,45,25,to go,gift card,F,True,morning,False,False,11.773508900062737,very long
alpha,alpha22-011716,2022-03-31 07:10:00,bakery,Croissant,,7,85,50,to go,gift card,F,True,morning,False,False,13.273508900062737,very long
alpha,alpha22-011717,2022-03-31 07:24:00,bakery,Muffin,,2,60,30,eat in,credit card,F,False,morning,False,False,4.5462179742755,short
alpha,alpha22-011718,2022-03-31 07:24:00,smoothie,Kiwi Smoothie,0.25,2,90,50,delivery,credit card,M,True,morning,False,False,5.133556849013503,moderate
alpha,alpha22-011718,2022-03-31 07:24:00,tea,Bubble Tea,0.5,2,70,30,delivery,credit card,M,True,morning,False,False,6.633556849013503,moderate
alpha,alpha22-011719,2022-03-31 07:26:00,tea,Yuzu Tea,0.5,4,70,30,to go,credit card,M,False,morning,False,False,7.940611147536692,moderate
alpha,alpha22-011720,2022-03-31 07:26:00,coffee,Iced Coffee,0.75,1,60,30,to go,credit card,M,False,morning,False,False,5.912144247668628,moderate
alpha,alpha22-011721,2022-03-31 07:31:00,smoothie,Mango Smoothie,0.5,1,90,45,eat in,credit card,M,True,morning,False,False,2.964369993101679,short
alpha,alpha22-011722,2022-03-31 07:35:00,coffee,Americano,0.5,2,45,25,eat in,credit card,F,True,morning,False,False,6.092006161221107,moderate
alpha,alpha22-011723,2022-03-31 07:39:00,coffee,Latte,0.25,2,70,35,delivery,credit card,M,False,morning,False,False,2.8414701282658825,short
alpha,alpha22-011723,2022-03-31 07:39:00,tea,Green Tea,0.5,2,65,30,delivery,credit card,M,False,morning,False,False,4.3414701282658825,short
alpha,alpha22-011724,2022-03-31 07:42:00,tea,Jasmine Tea,0.5,2,55,25,eat in,credit card,M,True,morning,False,False,6.970522286179325,moderate
alpha,alpha22-011725,2022-03-31 07:47:00,coffee,Iced Coffee,1.0,1,60,30,eat in,mobile,M,False,morning,False,False,2.7653616168408344,short
alpha,alpha22-011726,2022-03-31 07:49:00,coffee,Mocha,0.25,1,70,35,to go,credit card,F,False,morning,False,False,3.3707653375292486,short
alpha,alpha22-011727,2022-03-31 07:54:00,coffee,Classic Black Cold Brew,0.5,2,100,35,eat in,mobile,F,False,morning,False,False,4.656648705266647,short
alpha,alpha22-011728,2022-03-31 07:55:00,bakery,Croissant,,1,85,50,eat in,credit card,F,False,morning,False,False,6.096302551376318,moderate
alpha,alpha22-011729,2022-03-31 07:57:00,bakery,Sandwich,,2,80,30,eat in,mobile,F,False,morning,False,False,4.371530779755856,short
alpha,alpha22-011729,2022-03-31 07:57:00,bakery,Donut,,2,40,15,eat in,mobile,F,False,morning,False,False,5.871530779755856,moderate
alpha,alpha22-011730,2022-03-31 07:58:00,coffee,Black Coffee,1.0,1,45,20,to go,mobile,M,True,morning,False,False,3.3638687952806547,short
alpha,alpha22-011731,2022-03-31 08:00:00,smoothie,Mango Smoothie,0.5,1,90,45,delivery,mobile,F,False,morning,False,False,3.9538786552570495,short
alpha,alpha22-011732,2022-03-31 08:05:00,bakery,Donut,,1,40,15,eat in,mobile,M,True,morning,False,False,5.413869433449483,moderate
alpha,alpha22-011733,2022-03-31 08:05:00,coffee,Mocha,0.5,1,70,35,to go,credit card,M,True,morning,False,False,4.903266986154212,short
alpha,alpha22-011734,2022-03-31 08:05:00,tea,Yuzu Tea,0.25,1,70,30,eat in,credit card,M,False,morning,False,False,4.8458421824638505,short
alpha,alpha22-011735,2022-03-31 08:10:00,coffee,Latte,0.5,1,70,35,to go,cash,F,False,morning,False,False,3.040631447949277,short
alpha,alpha22-011735,2022-03-31 08:10:00,bakery,Donut,,1,40,15,to go,cash,F,False,morning,False,False,4.540631447949277,short
alpha,alpha22-011736,2022-03-31 08:12:00,coffee,Espresso,0.5,1,55,30,to go,mobile,M,True,morning,False,False,3.833250673592297,short
alpha,alpha22-011737,2022-03-31 08:23:00,bakery,Croissant,,2,85,50,eat in,mobile,M,False,morning,False,False,6.104482984988115,moderate
alpha,alpha22-011738,2022-03-31 08:34:00,coffee,Espresso,0.75,1,55,30,to go,credit card,F,False,morning,False,False,2.090347103794727,short
alpha,alpha22-011739,2022-03-31 08:35:00,bakery,Muffin,,1,60,30,eat in,mobile,F,False,morning,False,False,3.2883395079277724,short
alpha,alpha22-011739,2022-03-31 08:35:00,tea,Thai Tea,0.5,1,70,30,eat in,mobile,F,False,morning,False,False,4.788339507927772,short
alpha,alpha22-011740,2022-03-31 08:37:00,coffee,Americano,0.75,1,45,25,eat in,credit card,M,False,morning,False,False,4.571133289176489,short
alpha,alpha22-011740,2022-03-31 08:37:00,bakery,Donut,,1,40,15,eat in,credit card,M,False,morning,False,False,6.071133289176489,moderate
alpha,alpha22-011741,2022-03-31 08:42:00,tea,Green Tea,0.75,1,65,30,to go,credit card,F,True,morning,False,False,5.772518617127297,moderate
alpha,alpha22-011742,2022-03-31 08:42:00,coffee,Mocha,0.25,1,70,35,to go,cash,M,False,morning,False,False,6.8992296357457334,moderate
alpha,alpha22-011743,2022-03-31 08:45:00,coffee,Cappuccino,0.5,4,75,40,delivery,mobile,F,False,morning,False,False,7.699992174989208,moderate
alpha,alpha22-011743,2022-03-31 08:45:00,smoothie,Watermelon Smoothie,0.5,1,75,40,delivery,mobile,F,False,morning,False,False,6.199992174989208,moderate
alpha,alpha22-011744,2022-03-31 08:47:00,coffee,Espresso,0.75,3,55,30,to go,mobile,F,False,morning,False,False,5.436333927426861,moderate
alpha,alpha22-011745,2022-03-31 09:02:00,tea,Thai Tea,0.0,1,70,30,to go,cash,M,False,morning,False,False,4.129280130114216,short
alpha,alpha22-011745,2022-03-31 09:02:00,bakery,Cookies,,1,85,45,to go,cash,M,False,morning,False,False,5.629280130114216,moderate
alpha,alpha22-011746,2022-03-31 09:04:00,smoothie,Strawberry Smoothie,1.0,3,85,45,to go,credit card,M,False,morning,False,False,3.91192161296431,short
alpha,alpha22-011747,2022-03-31 09:09:00,smoothie,Mango Smoothie,0.75,1,90,45,eat in,mobile,F,False,morning,False,False,3.6116982054599016,short
alpha,alpha22-011748,2022-03-31 09:10:00,coffee,Black Coffee,0.5,3,45,20,to go,cash,M,False,morning,False,False,5.37997427155467,moderate
alpha,alpha22-011749,2022-03-31 09:21:00,coffee,Americano,0.75,2,45,25,eat in,credit card,F,False,morning,False,False,2.425001828204075,short
alpha,alpha22-011750,2022-03-31 09:21:00,coffee,Iced Coffee,0.5,2,60,30,delivery,cash,M,False,morning,False,False,2.9684858498827835,short
alpha,alpha22-011750,2022-03-31 09:21:00,coffee,Espresso,0.5,5,55,30,delivery,cash,M,False,morning,False,False,8.968485849882784,long
alpha,alpha22-011751,2022-03-31 09:28:00,bakery,Donut,,1,40,15,eat in,mobile,F,False,morning,False,False,6.984274503340086,moderate
alpha,alpha22-011752,2022-03-31 09:28:00,bakery,Muffin,,1,60,30,eat in,mobile,F,False,morning,False,False,6.813771247206249,moderate
alpha,alpha22-011753,2022-03-31 09:31:00,coffee,Mocha,0.75,1,70,35,eat in,mobile,M,True,morning,False,False,3.1891236808987866,short
alpha,alpha22-011754,2022-03-31 09:38:00,bakery,Croissant,,1,85,50,delivery,credit card,M,False,morning,False,False,4.755673154523513,short
alpha,alpha22-011754,2022-03-31 09:38:00,coffee,Americano,0.5,1,45,25,delivery,credit card,M,False,morning,False,False,6.255673154523513,moderate
alpha,alpha22-011755,2022-03-31 09:39:00,coffee,Black Coffee,0.5,1,45,20,to go,credit card,M,True,morning,False,False,2.8472508406766557,short
alpha,alpha22-011755,2022-03-31 09:39:00,bakery,Croissant,,1,85,50,to go,credit card,M,True,morning,False,False,4.347250840676656,short
alpha,alpha22-011756,2022-03-31 10:07:00,bakery,Croissant,,1,85,50,eat in,mobile,M,False,morning,False,False,4.958457128326298,short
alpha,alpha22-011757,2022-03-31 10:19:00,coffee,Americano,0.5,1,45,25,to go,mobile,M,True,morning,False,False,4.378062886191433,short
alpha,alpha22-011758,2022-03-31 10:21:00,coffee,Mocha,0.5,1,70,35,eat in,cash,M,False,morning,False,False,2.742976564136313,short
alpha,alpha22-011759,2022-03-31 10:27:00,coffee,Black Coffee,0.25,1,45,20,eat in,credit card,F,True,morning,False,False,3.986747704037555,short
alpha,alpha22-011759,2022-03-31 10:27:00,bakery,Sandwich,,1,80,30,eat in,credit card,F,True,morning,False,False,5.486747704037555,moderate
alpha,alpha22-011760,2022-03-31 10:34:00,bakery,Muffin,,1,60,30,eat in,mobile,M,False,morning,False,False,4.43669313179596,short
alpha,alpha22-011760,2022-03-31 10:34:00,smoothie,Kiwi Smoothie,0.75,1,90,50,eat in,mobile,M,False,morning,False,False,5.93669313179596,moderate
alpha,alpha22-011761,2022-03-31 10:50:00,bakery,Muffin,,4,60,30,to go,credit card,M,False,morning,False,False,7.5486840466254765,moderate
alpha,alpha22-011762,2022-03-31 10:51:00,tea,Thai Tea,0.75,2,70,30,to go,mobile,F,False,morning,False,False,3.43436595181469,short
alpha,alpha22-011763,2022-03-31 10:55:00,tea,Thai Tea,0.5,1,70,30,to go,credit card,F,False,morning,False,False,5.908427471673384,moderate
alpha,alpha22-011764,2022-03-31 10:57:00,coffee,Espresso,1.0,1,55,30,to go,credit card,M,False,morning,False,False,2.55220934024393,short
alpha,alpha22-007845,2022-03-01 11:17:00,tea,Yuzu Tea,0.75,1,70,30,to go,mobile,F,False,noon,False,False,4.21285903572595,short
alpha,alpha22-007846,2022-03-01 11:19:00,coffee,Mocha,0.0,2,70,35,eat in,credit card,F,True,noon,False,False,5.560160189474644,moderate
alpha,alpha22-007847,2022-03-01 11:24:00,coffee,Cappuccino,0.75,2,75,40,eat in,cash,F,False,noon,False,False,3.0799225653627564,short
alpha,alpha22-007848,2022-03-01 11:26:00,bakery,Muffin,,1,60,30,to go,mobile,F,False,noon,False,False,5.1816313795786035,moderate
alpha,alpha22-007848,2022-03-01 11:26:00,smoothie,Strawberry Smoothie,1.0,1,85,45,to go,mobile,F,False,noon,False,False,6.6816313795786035,moderate
alpha,alpha22-007849,2022-03-01 11:27:00,tea,Green Tea,0.25,1,65,30,to go,credit card,F,False,noon,False,False,5.68089459842745,moderate
alpha,alpha22-007850,2022-03-01 11:31:00,bakery,Cheese Cake,,3,120,80,delivery,mobile,F,False,noon,False,False,5.891208089385597,moderate
alpha,alpha22-007850,2022-03-01 11:31:00,bakery,Sandwich,,1,80,30,delivery,mobile,F,False,noon,False,False,5.891208089385597,moderate
alpha,alpha22-007851,2022-03-01 11:31:00,tea,Green Tea,0.25,1,65,30,delivery,credit card,F,False,noon,False,False,4.353319680300917,short
alpha,alpha22-007852,2022-03-01 11:33:00,coffee,Americano,0.25,1,45,25,eat in,credit card,F,True,noon,False,False,4.482945429186181,short
alpha,alpha22-007853,2022-03-01 11:40:00,coffee,Black Coffee,0.75,1,45,20,eat in,mobile,M,False,noon,False,False,6.319178230224968,moderate
alpha,alpha22-007854,2022-03-01 11:42:00,tea,Yuzu Tea,0.75,2,70,30,eat in,mobile,M,True,noon,False,False,3.202628165091558,short
alpha,alpha22-007854,2022-03-01 11:42:00,bakery,Sandwich,,2,80,30,eat in,mobile,M,True,noon,False,False,4.702628165091558,short
alpha,alpha22-007855,2022-03-01 11:46:00,bakery,Sandwich,,1,80,30,eat in,credit card,F,True,noon,False,False,6.249932845758078,moderate
alpha,alpha22-007856,2022-03-01 11:48:00,tea,Thai Tea,0.75,1,70,30,to go,credit card,M,False,noon,False,False,3.5826682430337873,short
alpha,alpha22-007857,2022-03-01 11:49:00,coffee,Latte,0.0,1,70,35,to go,mobile,F,False,noon,False,False,5.065095391827394,moderate
alpha,alpha22-007858,2022-03-01 11:50:00,coffee,Latte,0.75,1,70,35,eat in,credit card,M,False,noon,False,False,5.677099778730927,moderate
alpha,alpha22-007859,2022-03-01 11:52:00,coffee,Iced Coffee,0.75,1,60,30,to go,credit card,M,False,noon,False,False,2.9945938978264115,short
alpha,alpha22-007860,2022-03-01 11:52:00,bakery,Cheese Cake,,2,120,80,to go,mobile,F,False,noon,False,False,4.038047975743013,short
alpha,alpha22-007861,2022-03-01 11:58:00,tea,Thai Tea,0.75,3,70,30,to go,mobile,F,False,noon,False,False,6.151613051719972,moderate
alpha,alpha22-007862,2022-03-01 11:58:00,tea,Black Tea,0.75,1,45,20,eat in,mobile,F,True,noon,False,False,5.047029634131269,moderate
alpha,alpha22-007863,2022-03-01 12:00:00,smoothie,Watermelon Smoothie,0.5,2,75,40,eat in,credit card,M,False,noon,False,False,3.047024847206427,short
alpha,alpha22-007864,2022-03-01 12:01:00,coffee,Mocha,0.25,1,70,35,eat in,credit card,F,True,noon,False,False,3.736721158469789,short
alpha,alpha22-007865,2022-03-01 12:02:00,bakery,Sandwich,,2,80,30,to go,credit card,F,False,noon,False,False,4.492222446255747,short
alpha,alpha22-007866,2022-03-01 12:11:00,coffee,Latte,0.0,2,70,35,eat in,credit card,F,False,noon,False,False,4.871100892568067,short
alpha,alpha22-007866,2022-03-01 12:11:00,bakery,Sandwich,,2,80,30,eat in,credit card,F,False,noon,False,False,6.371100892568067,moderate
alpha,alpha22-007867,2022-03-01 12:12:00,coffee,Americano,0.75,1,45,25,eat in,cash,M,False,noon,False,False,7.798448896144888,moderate
alpha,alpha22-007868,2022-03-01 12:15:00,tea,Green Tea,0.75,1,65,30,to go,mobile,F,False,noon,False,False,5.05448747813204,moderate
alpha,alpha22-007869,2022-03-01 12:15:00,coffee,Black Coffee,0.75,1,45,20,eat in,credit card,M,True,noon,False,False,5.603212947472016,moderate
alpha,alpha22-007870,2022-03-01 12:18:00,coffee,Mocha,0.75,1,70,35,to go,cash,M,False,noon,False,False,8.05456653188595,long
alpha,alpha22-007871,2022-03-01 12:21:00,coffee,Latte,0.75,1,70,35,eat in,credit card,M,True,noon,False,False,4.647233742576247,short
alpha,alpha22-007872,2022-03-01 12:23:00,coffee,Classic Black Cold Brew,0.75,2,100,35,eat in,mobile,F,False,noon,False,False,2.988982692797027,short
alpha,alpha22-007873,2022-03-01 12:26:00,tea,Yuzu Tea,1.0,1,70,30,eat in,mobile,M,False,noon,False,False,3.7240555061237886,short
alpha,alpha22-007873,2022-03-01 12:26:00,bakery,Cookies,,1,85,45,eat in,mobile,M,False,noon,False,False,5.224055506123788,moderate
alpha,alpha22-007874,2022-03-01 12:27:00,coffee,Latte,0.75,3,70,35,to go,credit card,F,True,noon,False,False,6.476484055145218,moderate
alpha,alpha22-007875,2022-03-01 12:29:00,tea,Yuzu Tea,0.75,2,70,30,eat in,cash,F,False,noon,False,False,8.476245493011836,long
alpha,alpha22-007876,2022-03-01 12:35:00,bakery,Muffin,,2,60,30,eat in,mobile,M,False,noon,False,False,4.430764988718608,short
alpha,alpha22-007876,2022-03-01 12:35:00,bakery,Croissant,,2,85,50,eat in,mobile,M,False,noon,False,False,5.930764988718608,moderate
alpha,alpha22-007877,2022-03-01 12:38:00,tea,Bubble Tea,0.75,1,70,30,to go,mobile,M,False,noon,False,False,3.037589888013813,short
alpha,alpha22-007878,2022-03-01 12:41:00,coffee,Classic Black Cold Brew,0.5,1,100,35,eat in,mobile,F,True,noon,False,False,5.849885656779801,moderate
alpha,alpha22-007879,2022-03-01 12:42:00,tea,Yuzu Tea,0.0,4,70,30,to go,gift card,M,False,noon,False,False,6.713960850946403,moderate
alpha,alpha22-007880,2022-03-01 12:51:00,tea,Black Tea,0.75,2,45,20,eat in,credit card,M,False,noon,False,False,5.565142495448181,moderate
alpha,alpha22-007881,2022-03-01 12:52:00,tea,Bubble Tea,0.75,3,70,30,to go,credit card,F,False,noon,False,False,6.692612166197775,moderate
alpha,alpha22-007882,2022-03-01 12:52:00,tea,Thai Tea,0.75,2,70,30,eat in,mobile,F,True,noon,False,False,7.108186289212293,moderate
alpha,alpha22-007883,2022-03-01 12:54:00,bakery,Sandwich,,2,80,30,eat in,credit card,M,True,noon,False,False,6.144393350967057,moderate
alpha,alpha22-007883,2022-03-01 12:54:00,coffee,Black Coffee,0.25,2,45,20,eat in,credit card,M,True,noon,False,False,7.644393350967057,moderate
alpha,alpha22-007884,2022-03-01 12:55:00,coffee,Classic Black Cold Brew,0.75,2,100,35,eat in,mobile,M,True,noon,False,False,4.699006119089111,short
alpha,alpha22-007885,2022-03-01 12:56:00,bakery,Sandwich,,1,80,30,to go,credit card,F,False,noon,False,False,5.438514334506859,moderate
alpha,alpha22-008005,2022-03-02 11:06:00,coffee,Iced Coffee,0.5,1,60,30,eat in,mobile,F,False,noon,False,False,5.344286449627806,moderate
alpha,alpha22-008006,2022-03-02 11:15:00,coffee,Mocha,0.75,3,70,35,to go,credit card,M,False,noon,False,False,7.343318566604615,moderate
alpha,alpha22-008007,2022-03-02 11:16:00,tea,Jasmine Tea,0.25,1,55,25,eat in,credit card,M,False,noon,False,False,5.238632402275883,moderate
alpha,alpha22-008008,2022-03-02 11:18:00,coffee,Espresso,0.75,1,55,30,eat in,credit card,M,False,noon,False,False,4.998421464973395,short
alpha,alpha22-008009,2022-03-02 11:19:00,smoothie,Mango Smoothie,1.0,1,90,45,to go,credit card,M,False,noon,False,False,4.335532348101157,short
alpha,alpha22-008009,2022-03-02 11:19:00,bakery,Donut,,1,40,15,to go,credit card,M,False,noon,False,False,5.835532348101157,moderate
alpha,alpha22-008010,2022-03-02 11:41:00,coffee,Mocha,0.75,1,70,35,to go,mobile,F,True,noon,False,False,6.152651517998791,moderate
alpha,alpha22-008011,2022-03-02 11:42:00,coffee,Americano,0.75,1,45,25,to go,credit card,M,False,noon,False,False,5.729678757030323,moderate
alpha,alpha22-008012,2022-03-02 11:45:00,coffee,Cappuccino,0.75,1,75,40,delivery,credit card,M,False,noon,False,False,3.6345010234822412,short
alpha,alpha22-008013,2022-03-02 11:47:00,tea,Green Tea,0.75,1,65,30,to go,mobile,F,False,noon,False,False,8.01817410651013,long
alpha,alpha22-008014,2022-03-02 11:50:00,coffee,Classic Black Cold Brew,0.5,2,100,35,delivery,mobile,F,False,noon,False,False,3.6029397485965537,short
alpha,alpha22-008014,2022-03-02 11:50:00,coffee,Cappuccino,1.0,1,75,40,delivery,mobile,F,False,noon,False,False,5.102939748596554,moderate
alpha,alpha22-008015,2022-03-02 11:53:00,coffee,Iced Coffee,0.75,1,60,30,eat in,credit card,M,True,noon,False,False,3.3833145016210384,short
alpha,alpha22-008016,2022-03-02 11:57:00,tea,Yuzu Tea,0.0,1,70,30,to go,mobile,F,True,noon,False,False,5.496748796736646,moderate
alpha,alpha22-008017,2022-03-02 11:59:00,coffee,Espresso,0.75,4,55,30,to go,credit card,M,False,noon,False,False,8.404011969642955,long
alpha,alpha22-008018,2022-03-02 12:01:00,bakery,Croissant,,1,85,50,to go,mobile,F,False,noon,False,False,6.361778991771636,moderate
alpha,alpha22-008018,2022-03-02 12:01:00,coffee,Espresso,1.0,1,55,30,to go,mobile,F,False,noon,False,False,7.861778991771636,moderate
alpha,alpha22-008019,2022-03-02 12:12:00,smoothie,Watermelon Smoothie,0.5,1,75,40,eat in,cash,F,False,noon,False,False,4.9224722006172765,short
alpha,alpha22-008020,2022-03-02 12:19:00,tea,Thai Tea,0.75,3,70,30,to go,mobile,M,False,noon,False,False,6.918644556753676,moderate
alpha,alpha22-008021,2022-03-02 12:19:00,coffee,Iced Coffee,0.25,1,60,30,to go,credit card,M,False,noon,False,False,5.951240849465065,moderate
alpha,alpha22-008022,2022-03-02 12:27:00,coffee,Cappuccino,1.0,1,75,40,eat in,mobile,F,False,noon,False,False,3.813232244918751,short
