branch,order_id,order_dt,category,menu,sweet_level,qty,price,cost,trans_type,payment,gender,membership,time_of_day,is_holiday,is_weekend,order_wait_time,order_wait_time_cat
alpha,alpha22-012211,2022-04-04 12:55:00,coffee,Mocha,0.75,2,70,35,to go,credit card,F,True,noon,False,False,5.080800114580878,moderate
alpha,alpha22-012212,2022-04-04 12:56:00,bakery,Sandwich,,2,80,30,to go,credit card,F,False,noon,False,False,6.460690872828103,moderate
alpha,alpha22-012213,2022-04-04 12:58:00,coffee,Mocha,0.75,1,70,35,to go,credit card,M,False,noon,False,False,4.656528409449923,short
alpha,alpha22-012214,2022-04-04 12:59:00,smoothie,Watermelon Smoothie,0.25,1,75,40,eat in,cash,M,False,noon,False,False,5.3738888728789505,moderate
alpha,alpha22-012348,2022-04-05 11:08:00,coffee,Americano,0.75,2,45,25,eat in,credit card,F,False,noon,False,False,3.5806350975592895,short
alpha,alpha22-012349,2022-04-05 11:18:00,bakery,Sandwich,,2,80,30,to go,mobile,F,False,noon,False,False,6.555921864475398,moderate
alpha,alpha22-012349,2022-04-05 11:18:00,smoothie,Watermelon Smoothie,0.0,2,75,40,to go,mobile,F,False,noon,False,False,8.055921864475398,long
alpha,alpha22-012350,2022-04-05 11:19:00,smoothie,Watermelon Smoothie,0.25,1,75,40,to go,mobile,M,False,noon,False,False,5.83180271783118,moderate
alpha,alpha22-012351,2022-04-05 11:35:00,tea,Thai Tea,0.75,1,70,30,to go,mobile,M,True,noon,False,False,3.3126628491954526,short
alpha,alpha22-012352,2022-04-05 11:48:00,bakery,Donut,,1,40,15,to go,credit card,M,False,noon,False,False,3.742229459020766,short
alpha,alpha22-012352,2022-04-05 11:48:00,bakery,Cheese Cake,,1,120,80,to go,credit card,M,False,noon,False,False,5.242229459020766,moderate
alpha,alpha22-012353,2022-04-05 11:51:00,tea,Green Tea,0.25,1,65,30,to go,mobile,F,False,noon,False,False,4.959737670483368,short
alpha,alpha22-012353,2022-04-05 11:51:00,bakery,Sandwich,,1,80,30,to go,mobile,F,False,noon,False,False,6.459737670483368,moderate
alpha,alpha22-012354,2022-04-05 11:53:00,tea,Bubble Tea,0.75,2,70,30,to go,mobile,M,True,noon,False,False,3.1409814628908603,short
alpha,alpha22-012355,2022-04-05 11:53:00,coffee,Espresso,0.75,1,55,30,to go,credit card,F,False,noon,False,False,5.949039976500688,moderate
alpha,alpha22-012356,2022-04-05 11:58:00,coffee,Iced Coffee,0.75,2,60,30,to go,gift card,M,False,noon,False,False,4.525643141740562,short
alpha,alpha22-012357,2022-04-05 11:59:00,bakery,Sandwich,,2,80,30,eat in,credit card,M,False,noon,False,False,5.757653350830681,moderate
alpha,alpha22-012358,2022-04-05 12:01:00,coffee,Cappuccino,0.75,1,75,40,eat in,mobile,M,False,noon,False,False,6.833981490465828,moderate
alpha,alpha22-012359,2022-04-05 12:02:00,coffee,Mocha,0.0,3,70,35,to go,mobile,F,False,noon,False,False,7.834060421918793,moderate
alpha,alpha22-012360,2022-04-05 12:03:00,coffee,Black Coffee,0.25,3,45,20,delivery,mobile,M,False,noon,False,False,7.335770606449653,moderate
alpha,alpha22-012360,2022-04-05 12:03:00,smoothie,Watermelon Smoothie,0.5,3,75,40,delivery,mobile,M,False,noon,False,False,8.835770606449653,long
alpha,alpha22-012361,2022-04-05 12:03:00,tea,Green Tea,0.25,1,65,30,to go,credit card,M,False,noon,False,False,7.885802843100624,moderate
alpha,alpha22-012362,2022-04-05 12:06:00,coffee,Cappuccino,0.75,3,75,40,to go,mobile,M,False,noon,False,False,4.651778112360712,short
alpha,alpha22-012363,2022-04-05 12:07:00,coffee,Cappuccino,0.0,1,75,40,eat in,credit card,M,True,noon,False,False,4.799155091842137,short
alpha,alpha22-012364,2022-04-05 12:11:00,bakery,Muffin,,4,60,30,to go,credit card,F,False,noon,False,False,6.730377332313502,moderate
alpha,alpha22-012364,2022-04-05 12:11:00,coffee,Mocha Cold Brew,0.25,4,165,55,to go,credit card,F,False,noon,False,False,8.230377332313502,long
alpha,alpha22-012365,2022-04-05 12:14:00,bakery,Donut,,1,40,15,eat in,credit card,M,False,noon,False,False,5.013590076032491,moderate
alpha,alpha22-012365,2022-04-05 12:14:00,tea,Thai Tea,0.0,1,70,30,eat in,credit card,M,False,noon,False,False,6.513590076032491,moderate
alpha,alpha22-012366,2022-04-05 12:15:00,coffee,Latte,0.75,4,70,35,to go,mobile,M,False,noon,False,False,7.941126333040449,moderate
alpha,alpha22-012367,2022-04-05 12:17:00,tea,Thai Tea,0.5,1,70,30,to go,mobile,F,False,noon,False,False,5.649211311738714,moderate
alpha,alpha22-012368,2022-04-05 12:17:00,coffee,Black Coffee,0.75,3,45,20,to go,credit card,M,False,noon,False,False,3.397612154539923,short
alpha,alpha22-012369,2022-04-05 12:19:00,coffee,Americano,0.0,2,45,25,eat in,mobile,F,False,noon,False,False,5.637970314980394,moderate
alpha,alpha22-012370,2022-04-05 12:22:00,bakery,Donut,,2,40,15,eat in,mobile,M,False,noon,False,False,1.5160380207891464,very short
alpha,alpha22-012370,2022-04-05 12:22:00,bakery,Cookies,,2,85,45,eat in,mobile,M,False,noon,False,False,3.0160380207891464,short
alpha,alpha22-012371,2022-04-05 12:26:00,bakery,Donut,,2,40,15,eat in,cash,M,False,noon,False,False,3.397881706904518,short
alpha,alpha22-012371,2022-04-05 12:26:00,bakery,Sandwich,,2,80,30,eat in,cash,M,False,noon,False,False,4.897881706904518,short
alpha,alpha22-012372,2022-04-05 12:26:00,smoothie,Mango Smoothie,0.0,1,90,45,to go,mobile,F,True,noon,False,False,4.645903618207983,short
alpha,alpha22-012373,2022-04-05 12:26:00,bakery,Cheese Cake,,1,120,80,to go,credit card,M,True,noon,False,False,4.0363750363291855,short
alpha,alpha22-012374,2022-04-05 12:28:00,tea,Bubble Tea,1.0,1,70,30,to go,credit card,F,False,noon,False,False,2.400370955331984,short
alpha,alpha22-012375,2022-04-05 12:29:00,coffee,Mocha,0.75,2,70,35,eat in,credit card,F,False,noon,False,False,1.9630091920271977,very short
alpha,alpha22-012376,2022-04-05 12:31:00,coffee,Americano,0.75,2,45,25,eat in,mobile,M,False,noon,False,False,1.6314260472354385,very short
alpha,alpha22-012377,2022-04-05 12:33:00,coffee,Cappuccino,0.75,1,75,40,to go,credit card,F,True,noon,False,False,3.2580776079138287,short
alpha,alpha22-012378,2022-04-05 12:37:00,coffee,Iced Coffee,0.75,1,60,30,to go,credit card,F,False,noon,False,False,6.909827405103138,moderate
alpha,alpha22-012379,2022-04-05 12:45:00,coffee,Black Coffee,0.5,3,45,20,to go,mobile,M,False,noon,False,False,7.567527876497344,moderate
alpha,alpha22-012380,2022-04-05 12:46:00,coffee,Americano,0.0,2,45,25,eat in,mobile,M,False,noon,False,False,4.933593150054852,short
alpha,alpha22-012381,2022-04-05 12:54:00,coffee,Iced Coffee,0.0,2,60,30,eat in,credit card,M,False,noon,False,False,6.1904958691932315,moderate
alpha,alpha22-012382,2022-04-05 12:56:00,coffee,Americano,1.0,2,45,25,delivery,credit card,F,False,noon,False,False,4.59507668782698,short
alpha,alpha22-012382,2022-04-05 12:56:00,bakery,Cheese Cake,,1,120,80,delivery,credit card,F,False,noon,False,False,6.09507668782698,moderate
alpha,alpha22-012479,2022-04-06 11:05:00,bakery,Sandwich,,1,80,30,to go,credit card,F,False,noon,True,False,1.9960124893245812,very short
alpha,alpha22-012480,2022-04-06 11:15:00,tea,Green Tea,0.75,1,65,30,to go,mobile,M,False,noon,True,False,1.552619485443032,very short
alpha,alpha22-012481,2022-04-06 11:19:00,coffee,Iced Coffee,0.5,1,60,30,eat in,mobile,M,False,noon,True,False,6.812973257761897,moderate
alpha,alpha22-012481,2022-04-06 11:19:00,bakery,Sandwich,,1,80,30,eat in,mobile,M,False,noon,True,False,8.312973257761897,long
alpha,alpha22-012482,2022-04-06 11:20:00,coffee,Black Coffee,0.0,1,45,20,delivery,credit card,F,False,noon,True,False,5.287184798094129,moderate
alpha,alpha22-012482,2022-04-06 11:20:00,tea,Green Tea,0.5,2,65,30,delivery,credit card,F,False,noon,True,False,6.787184798094129,moderate
alpha,alpha22-012483,2022-04-06 11:26:00,coffee,Espresso,0.75,4,55,30,delivery,cash,F,True,noon,True,False,7.636289163905542,moderate
alpha,alpha22-012483,2022-04-06 11:26:00,coffee,Iced Coffee,1.0,3,60,30,delivery,cash,F,True,noon,True,False,7.636289163905542,moderate
alpha,alpha22-012484,2022-04-06 11:27:00,coffee,Espresso,0.75,1,55,30,to go,mobile,F,True,noon,True,False,5.5334373442262645,moderate
alpha,alpha22-012485,2022-04-06 11:28:00,coffee,Americano,0.75,2,45,25,to go,mobile,F,False,noon,True,False,8.869370044371054,long
alpha,alpha22-012486,2022-04-06 11:30:00,tea,Green Tea,0.5,1,65,30,to go,credit card,F,False,noon,True,False,2.6857926392905327,short
alpha,alpha22-012487,2022-04-06 11:38:00,tea,Bubble Tea,0.25,2,70,30,eat in,mobile,M,False,noon,True,False,5.117294646166844,moderate
alpha,alpha22-012488,2022-04-06 11:49:00,tea,Green Tea,0.75,3,65,30,to go,mobile,F,False,noon,True,False,6.210077887359965,moderate
alpha,alpha22-012489,2022-04-06 11:50:00,tea,Thai Tea,0.75,1,70,30,to go,mobile,M,False,noon,True,False,5.4063722354376385,moderate
alpha,alpha22-012490,2022-04-06 11:52:00,coffee,Iced Coffee,0.75,2,60,30,eat in,credit card,F,False,noon,True,False,5.373975007649636,moderate
alpha,alpha22-012491,2022-04-06 11:53:00,coffee,Mocha Cold Brew,0.75,1,165,55,eat in,credit card,M,False,noon,True,False,5.278418787788017,moderate
alpha,alpha22-012492,2022-04-06 11:55:00,bakery,Cheese Cake,,1,120,80,to go,mobile,M,False,noon,True,False,8.178465671594186,long
alpha,alpha22-012493,2022-04-06 11:59:00,coffee,Espresso,0.5,1,55,30,to go,gift card,F,False,noon,True,False,6.5762320388661815,moderate
alpha,alpha22-012493,2022-04-06 11:59:00,bakery,Muffin,,1,60,30,to go,gift card,F,False,noon,True,False,8.07623203886618,long
alpha,alpha22-012494,2022-04-06 12:07:00,coffee,Mocha,0.75,3,70,35,to go,mobile,F,False,noon,True,False,4.482016647290125,short
alpha,alpha22-012495,2022-04-06 12:13:00,bakery,Muffin,,1,60,30,to go,gift card,M,False,noon,True,False,4.1250105273248785,short
alpha,alpha22-012495,2022-04-06 12:13:00,smoothie,Watermelon Smoothie,0.5,1,75,40,to go,gift card,M,False,noon,True,False,5.6250105273248785,moderate
alpha,alpha22-012496,2022-04-06 12:15:00,coffee,Mocha,0.0,1,70,35,to go,credit card,F,False,noon,True,False,7.222853389032277,moderate
alpha,alpha22-012497,2022-04-06 12:28:00,tea,Black Tea,0.25,2,45,20,to go,cash,F,False,noon,True,False,3.756324941420015,short
alpha,alpha22-012498,2022-04-06 12:32:00,tea,Green Tea,0.75,1,65,30,eat in,credit card,M,True,noon,True,False,5.366007128081797,moderate
alpha,alpha22-012499,2022-04-06 12:39:00,coffee,Iced Coffee,0.75,2,60,30,eat in,mobile,F,True,noon,True,False,4.056192513267373,short
alpha,alpha22-012500,2022-04-06 12:54:00,tea,Thai Tea,0.75,1,70,30,to go,mobile,M,False,noon,True,False,4.87257804377268,short
alpha,alpha22-012501,2022-04-06 12:58:00,tea,Bubble Tea,0.75,2,70,30,eat in,cash,M,False,noon,True,False,4.0866112286647045,short
alpha,alpha22-012502,2022-04-06 12:59:00,coffee,Americano,0.0,1,45,25,eat in,credit card,F,False,noon,True,False,2.6909821382931964,short
alpha,alpha22-012581,2022-04-07 11:07:00,coffee,Cappuccino,0.0,1,75,40,to go,mobile,F,False,noon,False,False,9.250925878534833,long
alpha,alpha22-012582,2022-04-07 11:07:00,coffee,Cappuccino,0.75,1,75,40,eat in,credit card,F,False,noon,False,False,7.8730906422409035,moderate
alpha,alpha22-012583,2022-04-07 11:16:00,coffee,Mocha,1.0,3,70,35,to go,cash,F,True,noon,False,False,5.3468844061127525,moderate
alpha,alpha22-012584,2022-04-07 11:18:00,smoothie,Mango Smoothie,0.75,1,90,45,eat in,credit card,M,False,noon,False,False,5.770075396540742,moderate
alpha,alpha22-012585,2022-04-07 11:20:00,tea,Green Tea,0.25,1,65,30,to go,cash,F,False,noon,False,False,5.1179611130755545,moderate
alpha,alpha22-012586,2022-04-07 11:27:00,tea,Green Tea,1.0,1,65,30,delivery,credit card,M,False,noon,False,False,6.9098582533290385,moderate
alpha,alpha22-012586,2022-04-07 11:27:00,tea,Bubble Tea,0.25,2,70,30,delivery,credit card,M,False,noon,False,False,8.409858253329038,long
alpha,alpha22-012587,2022-04-07 11:28:00,coffee,Iced Coffee,0.75,1,60,30,eat in,credit card,F,False,noon,False,False,2.7581925780558016,short
alpha,alpha22-012588,2022-04-07 11:32:00,tea,Black Tea,1.0,2,45,20,to go,credit card,F,True,noon,False,False,7.649812669741028,moderate
alpha,alpha22-012589,2022-04-07 11:34:00,coffee,Iced Coffee,0.75,2,60,30,eat in,credit card,F,False,noon,False,False,2.259661586692366,short
alpha,alpha22-012590,2022-04-07 11:43:00,coffee,Iced Coffee,0.75,4,60,30,to go,mobile,F,False,noon,False,False,7.117067935124483,moderate
alpha,alpha22-012590,2022-04-07 11:43:00,bakery,Croissant,,4,85,50,to go,mobile,F,False,noon,False,False,8.617067935124483,long
alpha,alpha22-012591,2022-04-07 11:44:00,coffee,Iced Coffee,0.25,1,60,30,delivery,credit card,M,False,noon,False,False,5.025858964498691,moderate
alpha,alpha22-012592,2022-04-07 11:49:00,coffee,Iced Coffee,0.5,1,60,30,eat in,mobile,M,False,noon,False,False,4.492521246541117,short
alpha,alpha22-012593,2022-04-07 11:51:00,bakery,Croissant,,2,85,50,to go,mobile,M,True,noon,False,False,3.2413543421923023,short
alpha,alpha22-012593,2022-04-07 11:51:00,coffee,Mocha,0.75,2,70,35,to go,mobile,M,True,noon,False,False,4.741354342192302,short
alpha,alpha22-012594,2022-04-07 11:52:00,tea,Thai Tea,0.75,1,70,30,to go,gift card,F,False,noon,False,False,9.938441624153477,long
alpha,alpha22-012594,2022-04-07 11:52:00,bakery,Muffin,,1,60,30,to go,gift card,F,False,noon,False,False,11.438441624153477,very long
alpha,alpha22-012595,2022-04-07 11:56:00,bakery,Sandwich,,2,80,30,eat in,mobile,M,False,noon,False,False,4.835979809893559,short
alpha,alpha22-012596,2022-04-07 11:57:00,coffee,Black Coffee,0.75,1,45,20,eat in,cash,M,False,noon,False,False,4.038025287746126,short
alpha,alpha22-012597,2022-04-07 12:00:00,coffee,Mocha,0.25,2,70,35,eat in,credit card,F,False,noon,False,False,3.9264331534150987,short
alpha,alpha22-012598,2022-04-07 12:01:00,smoothie,Strawberry Smoothie,0.75,2,85,45,eat in,mobile,M,False,noon,False,False,4.088510072009984,short
alpha,alpha22-012599,2022-04-07 12:05:00,coffee,Mocha,0.25,1,70,35,to go,mobile,M,False,noon,False,False,4.301943501812561,short
alpha,alpha22-012600,2022-04-07 12:06:00,coffee,Cappuccino,0.75,3,75,40,to go,credit card,M,True,noon,False,False,8.100777208100869,long
alpha,alpha22-012601,2022-04-07 12:08:00,tea,Green Tea,1.0,1,65,30,eat in,cash,M,False,noon,False,False,4.075309523239302,short
alpha,alpha22-012602,2022-04-07 12:11:00,coffee,Iced Coffee,0.0,1,60,30,to go,credit card,F,False,noon,False,False,7.222480761776804,moderate
alpha,alpha22-012603,2022-04-07 12:12:00,coffee,Americano,0.5,3,45,25,to go,credit card,M,False,noon,False,False,6.062625921995635,moderate
alpha,alpha22-012604,2022-04-07 12:12:00,coffee,Mocha Cold Brew,1.0,2,165,55,eat in,mobile,F,False,noon,False,False,3.1071039678547927,short
alpha,alpha22-012605,2022-04-07 12:13:00,coffee,Mocha Cold Brew,0.25,1,165,55,to go,mobile,F,False,noon,False,False,4.307397195222985,short
alpha,alpha22-012606,2022-04-07 12:13:00,coffee,Classic Black Cold Brew,0.5,1,100,35,delivery,mobile,F,False,noon,False,False,4.300273887204513,short
alpha,alpha22-012606,2022-04-07 12:13:00,bakery,Donut,,1,40,15,delivery,mobile,F,False,noon,False,False,5.800273887204513,moderate
alpha,alpha22-012607,2022-04-07 12:17:00,tea,Yuzu Tea,0.75,3,70,30,to go,mobile,M,False,noon,False,False,6.4715304457598615,moderate
alpha,alpha22-012608,2022-04-07 12:17:00,tea,Green Tea,0.0,2,65,30,eat in,mobile,M,False,noon,False,False,4.448053476227051,short
alpha,alpha22-012609,2022-04-07 12:24:00,bakery,Donut,,1,40,15,to go,credit card,F,False,noon,False,False,3.7037080149425776,short
alpha,alpha22-012609,2022-04-07 12:24:00,coffee,Mocha,0.5,1,70,35,to go,credit card,F,False,noon,False,False,5.203708014942578,moderate
alpha,alpha22-012610,2022-04-07 12:26:00,smoothie,Kiwi Smoothie,0.0,2,90,50,eat in,credit card,M,False,noon,False,False,6.8319135157989415,moderate
alpha,alpha22-012611,2022-04-07 12:28:00,tea,Yuzu Tea,0.25,2,70,30,to go,mobile,F,False,noon,False,False,4.000082677196055,short
alpha,alpha22-012612,2022-04-07 12:28:00,bakery,Croissant,,1,85,50,eat in,gift card,F,True,noon,False,False,4.823941310655704,short
alpha,alpha22-012612,2022-04-07 12:28:00,smoothie,Watermelon Smoothie,0.0,1,75,40,eat in,gift card,F,True,noon,False,False,6.323941310655704,moderate
alpha,alpha22-012613,2022-04-07 12:30:00,coffee,Iced Coffee,0.5,2,60,30,to go,credit card,F,False,noon,False,False,4.028745728578228,short
alpha,alpha22-012614,2022-04-07 12:30:00,tea,Bubble Tea,0.5,1,70,30,eat in,mobile,F,False,noon,False,False,5.778747627826421,moderate
alpha,alpha22-012615,2022-04-07 12:30:00,coffee,Espresso,0.5,1,55,30,eat in,credit card,M,False,noon,False,False,6.3055054799714245,moderate
alpha,alpha22-012616,2022-04-07 12:30:00,coffee,Iced Coffee,0.25,3,60,30,to go,mobile,M,False,noon,False,False,5.77991050243015,moderate
alpha,alpha22-012617,2022-04-07 12:32:00,bakery,Cheese Cake,,1,120,80,eat in,credit card,F,True,noon,False,False,7.957880914795699,moderate
alpha,alpha22-012617,2022-04-07 12:32:00,bakery,Sandwich,,1,80,30,eat in,credit card,F,True,noon,False,False,9.457880914795698,long
alpha,alpha22-012618,2022-04-07 12:35:00,coffee,Iced Coffee,0.5,1,60,30,to go,mobile,F,False,noon,False,False,4.282388198180973,short
alpha,alpha22-012619,2022-04-07 12:36:00,tea,Yuzu Tea,0.75,1,70,30,to go,credit card,F,False,noon,False,False,3.9248479395253,short
alpha,alpha22-012620,2022-04-07 12:40:00,coffee,Mocha Cold Brew,0.75,4,165,55,to go,mobile,F,False,noon,False,False,7.251380208736201,moderate
alpha,alpha22-012621,2022-04-07 12:40:00,coffee,Americano,0.5,1,45,25,to go,credit card,F,False,noon,False,False,5.280370156293595,moderate
alpha,alpha22-012622,2022-04-07 12:49:00,tea,Thai Tea,0.5,2,70,30,to go,mobile,F,False,noon,False,False,5.441151294786815,moderate
alpha,alpha22-012623,2022-04-07 12:50:00,coffee,Cappuccino,0.75,1,75,40,to go,mobile,F,False,noon,False,False,5.093064435067145,moderate
alpha,alpha22-012624,2022-04-07 12:52:00,bakery,Croissant,,1,85,50,eat in,credit card,F,False,noon,False,False,3.5240073507648493,short
alpha,alpha22-012624,2022-04-07 12:52:00,smoothie,Kiwi Smoothie,0.75,1,90,50,eat in,credit card,F,False,noon,False,False,5.024007350764849,moderate
alpha,alpha22-012625,2022-04-07 12:52:00,coffee,Americano,0.75,2,45,25,to go,credit card,M,False,noon,False,False,6.898926326889678,moderate
alpha,alpha22-012740,2022-04-08 11:10:00,tea,Thai Tea,0.0,1,70,30,eat in,credit card,M,True,noon,False,False,6.951207872540319,moderate
alpha,alpha22-012741,2022-04-08 11:17:00,coffee,Black Coffee,0.25,2,45,20,to go,mobile,F,False,noon,False,False,3.2530559059526793,short
alpha,alpha22-012742,2022-04-08 11:18:00,coffee,Espresso,1.0,1,55,30,to go,mobile,M,False,noon,False,False,2.3952956919774304,short
alpha,alpha22-012743,2022-04-08 11:21:00,coffee,Iced Coffee,0.5,1,60,30,eat in,credit card,F,False,noon,False,False,5.256689700913835,moderate
alpha,alpha22-012744,2022-04-08 11:25:00,tea,Thai Tea,0.25,1,70,30,eat in,credit card,F,False,noon,False,False,6.975564649557533,moderate
alpha,alpha22-012745,2022-04-08 11:25:00,coffee,Mocha,0.75,3,70,35,to go,mobile,F,False,noon,False,False,6.693045078349221,moderate
alpha,alpha22-012745,2022-04-08 11:25:00,bakery,Croissant,,3,85,50,to go,mobile,F,False,noon,False,False,8.193045078349222,long
alpha,alpha22-012746,2022-04-08 11:26:00,tea,Green Tea,0.75,1,65,30,to go,mobile,F,True,noon,False,False,7.727045569256947,moderate
alpha,alpha22-012747,2022-04-08 11:35:00,bakery,Cheese Cake,,1,120,80,to go,credit card,F,True,noon,False,False,4.164473048228738,short
alpha,alpha22-012747,2022-04-08 11:35:00,bakery,Croissant,,1,85,50,to go,credit card,F,True,noon,False,False,5.664473048228738,moderate
alpha,alpha22-012748,2022-04-08 11:36:00,bakery,Cookies,,1,85,45,eat in,credit card,M,False,noon,False,False,3.8054836030460257,short
alpha,alpha22-012748,2022-04-08 11:36:00,coffee,Latte,0.25,1,70,35,eat in,credit card,M,False,noon,False,False,5.305483603046026,moderate
alpha,alpha22-012749,2022-04-08 11:37:00,smoothie,Watermelon Smoothie,0.5,3,75,40,to go,mobile,F,False,noon,False,False,5.718812296818259,moderate
alpha,alpha22-012750,2022-04-08 11:39:00,smoothie,Mango Smoothie,1.0,10,90,45,to go,mobile,F,False,noon,False,False,18.72183915898725,very long
alpha,alpha22-012751,2022-04-08 11:39:00,coffee,Iced Coffee,0.75,1,60,30,eat in,credit card,F,True,noon,False,False,3.119263580238487,short
alpha,alpha22-012752,2022-04-08 11:44:00,bakery,Cookies,,1,85,45,to go,gift card,F,False,noon,False,False,4.418183012269482,short
alpha,alpha22-012753,2022-04-08 11:44:00,tea,Yuzu Tea,0.0,2,70,30,to go,credit card,M,False,noon,False,False,5.629461760700564,moderate
alpha,alpha22-012754,2022-04-08 11:46:00,coffee,Mocha,0.25,2,70,35,to go,mobile,M,False,noon,False,False,7.474991957392205,moderate
alpha,alpha22-012755,2022-04-08 11:47:00,tea,Black Tea,0.75,1,45,20,eat in,credit card,F,False,noon,False,False,5.338086557210279,moderate
alpha,alpha22-012756,2022-04-08 11:50:00,coffee,Black Coffee,0.75,1,45,20,eat in,credit card,F,True,noon,False,False,7.337966090564716,moderate
alpha,alpha22-012757,2022-04-08 11:57:00,bakery,Sandwich,,2,80,30,to go,credit card,M,False,noon,False,False,3.714140906572788,short
alpha,alpha22-012757,2022-04-08 11:57:00,coffee,Classic Black Cold Brew,1.0,2,100,35,to go,credit card,M,False,noon,False,False,5.214140906572788,moderate
alpha,alpha22-012758,2022-04-08 11:58:00,bakery,Donut,,1,40,15,eat in,mobile,M,False,noon,False,False,7.313638600348338,moderate
alpha,alpha22-012759,2022-04-08 11:58:00,tea,Yuzu Tea,0.0,2,70,30,eat in,credit card,M,True,noon,False,False,4.741503855889056,short
alpha,alpha22-012760,2022-04-08 11:59:00,tea,Yuzu Tea,0.75,1,70,30,to go,mobile,F,False,noon,False,False,6.042551537614236,moderate
alpha,alpha22-012761,2022-04-08 11:59:00,bakery,Sandwich,,3,80,30,delivery,credit card,M,False,noon,False,False,5.301862622426049,moderate
alpha,alpha22-012761,2022-04-08 11:59:00,coffee,Mocha Cold Brew,0.75,3,165,55,delivery,credit card,M,False,noon,False,False,6.801862622426049,moderate
alpha,alpha22-012762,2022-04-08 12:00:00,tea,Yuzu Tea,0.25,1,70,30,to go,credit card,M,True,noon,False,False,5.776970249540177,moderate
alpha,alpha22-012763,2022-04-08 12:04:00,coffee,Cappuccino,0.0,1,75,40,eat in,credit card,M,False,noon,False,False,4.694135122541588,short
alpha,alpha22-012764,2022-04-08 12:04:00,coffee,Black Coffee,0.75,2,45,20,eat in,credit card,M,False,noon,False,False,6.111381683842364,moderate
alpha,alpha22-012765,2022-04-08 12:10:00,tea,Green Tea,0.75,2,65,30,delivery,credit card,M,False,noon,False,False,5.523964159241347,moderate
alpha,alpha22-012766,2022-04-08 12:11:00,coffee,Iced Coffee,0.75,1,60,30,to go,mobile,M,False,noon,False,False,6.063826809151018,moderate
alpha,alpha22-012767,2022-04-08 12:12:00,coffee,Espresso,0.75,2,55,30,to go,mobile,M,True,noon,False,False,4.353138020867629,short
alpha,alpha22-012768,2022-04-08 12:13:00,bakery,Cookies,,1,85,45,eat in,credit card,M,False,noon,False,False,1.7927426549279577,very short
alpha,alpha22-012769,2022-04-08 12:13:00,coffee,Cappuccino,1.0,1,75,40,to go,credit card,F,False,noon,False,False,4.896369222506321,short
alpha,alpha22-012770,2022-04-08 12:14:00,coffee,Cappuccino,0.25,1,75,40,eat in,mobile,M,False,noon,False,False,4.008175801759566,short
alpha,alpha22-012771,2022-04-08 12:15:00,smoothie,Watermelon Smoothie,0.0,1,75,40,to go,credit card,F,False,noon,False,False,6.273153299182786,moderate
alpha,alpha22-012772,2022-04-08 12:18:00,coffee,Iced Coffee,0.75,2,60,30,eat in,credit card,M,False,noon,False,False,7.928959518898365,moderate
alpha,alpha22-012773,2022-04-08 12:19:00,tea,Green Tea,0.0,2,65,30,eat in,credit card,F,False,noon,False,False,5.9498574925298024,moderate
alpha,alpha22-012774,2022-04-08 12:21:00,tea,Yuzu Tea,0.75,1,70,30,delivery,credit card,F,False,noon,False,False,4.22567068187423,short
alpha,alpha22-012775,2022-04-08 12:21:00,tea,Green Tea,0.75,2,65,30,eat in,credit card,F,False,noon,False,False,3.197289697364858,short
alpha,alpha22-012776,2022-04-08 12:29:00,coffee,Mocha,0.0,1,70,35,eat in,credit card,F,True,noon,False,False,4.859539938611152,short
alpha,alpha22-012777,2022-04-08 12:29:00,bakery,Sandwich,,1,80,30,eat in,mobile,F,False,noon,False,False,5.606125117246497,moderate
alpha,alpha22-012778,2022-04-08 12:33:00,coffee,Iced Coffee,0.75,2,60,30,eat in,cash,F,False,noon,False,False,6.205306871305753,moderate
alpha,alpha22-012779,2022-04-08 12:38:00,tea,Bubble Tea,0.0,3,70,30,to go,credit card,M,True,noon,False,False,5.529233443615331,moderate
alpha,alpha22-012780,2022-04-08 12:40:00,tea,Bubble Tea,0.0,1,70,30,to go,cash,F,True,noon,False,False,4.288357552349145,short
alpha,alpha22-012781,2022-04-08 12:53:00,tea,Bubble Tea,1.0,1,70,30,to go,mobile,F,True,noon,False,False,6.308450332500097,moderate
alpha,alpha22-012781,2022-04-08 12:53:00,bakery,Sandwich,,1,80,30,to go,mobile,F,True,noon,False,False,7.808450332500097,moderate
alpha,alpha22-012782,2022-04-08 12:57:00,tea,Bubble Tea,0.0,1,70,30,to go,mobile,F,True,noon,False,False,2.730083004378832,short
alpha,alpha22-012783,2022-04-08 12:58:00,coffee,Mocha,0.5,1,70,35,to go,credit card,F,False,noon,False,False,6.6939437460992375,moderate
alpha,alpha22-012883,2022-04-09 11:17:00,tea,Thai Tea,0.75,1,70,30,to go,mobile,F,True,noon,False,True,4.262650701751244,short
alpha,alpha22-012884,2022-04-09 11:27:00,coffee,Black Coffee,0.75,1,45,20,to go,mobile,M,True,noon,False,True,4.125932727433073,short
alpha,alpha22-012885,2022-04-09 11:52:00,coffee,Americano,0.5,8,45,25,to go,mobile,F,False,noon,False,True,13.18986504832873,very long
alpha,alpha22-012886,2022-04-09 12:17:00,tea,Thai Tea,0.75,2,70,30,to go,mobile,F,False,noon,False,True,3.995304761634542,short
alpha,alpha22-012887,2022-04-09 12:20:00,bakery,Croissant,,1,85,50,eat in,mobile,F,False,noon,False,True,2.4378671899410733,short
