branch,order_id,order_dt,category,menu,sweet_level,qty,price,cost,trans_type,payment,gender,membership,time_of_day,is_holiday,is_weekend,order_wait_time,order_wait_time_cat
alpha,alpha22-006896,2022-02-22 09:01:00,bakery,Croissant,,1,85,50,delivery,credit card,M,False,morning,False,False,5.097644745109932,moderate
alpha,alpha22-006896,2022-02-22 09:01:00,coffee,Cappuccino,1.0,3,75,40,delivery,credit card,M,False,morning,False,False,8.097644745109932,long
alpha,alpha22-006896,2022-02-22 09:01:00,coffee,Black Coffee,0.5,1,45,20,delivery,credit card,M,False,morning,False,False,6.597644745109932,moderate
alpha,alpha22-006897,2022-02-22 09:14:00,coffee,Espresso,0.5,1,55,30,eat in,mobile,F,False,morning,False,False,2.895606837838403,short
alpha,alpha22-006898,2022-02-22 09:14:00,coffee,Americano,1.0,1,45,25,delivery,credit card,F,True,morning,False,False,3.5836246055996255,short
alpha,alpha22-006898,2022-02-22 09:14:00,bakery,Sandwich,,3,80,30,delivery,credit card,F,True,morning,False,False,6.583624605599626,moderate
alpha,alpha22-006899,2022-02-22 09:16:00,smoothie,Mango Smoothie,1.0,3,90,45,to go,mobile,F,True,morning,False,False,5.7851817520209465,moderate
alpha,alpha22-006900,2022-02-22 09:16:00,smoothie,Mango Smoothie,0.5,1,90,45,delivery,mobile,M,True,morning,False,False,2.6429201099019752,short
alpha,alpha22-006900,2022-02-22 09:16:00,smoothie,Kiwi Smoothie,0.5,1,90,50,delivery,mobile,M,True,morning,False,False,4.142920109901976,short
alpha,alpha22-006901,2022-02-22 09:21:00,bakery,Sandwich,,1,80,30,to go,credit card,F,True,morning,False,False,3.0007220837459285,short
alpha,alpha22-006902,2022-02-22 09:28:00,coffee,Cappuccino,0.5,1,75,40,eat in,mobile,M,False,morning,False,False,4.5514249375817615,short
alpha,alpha22-006902,2022-02-22 09:28:00,bakery,Croissant,,1,85,50,eat in,mobile,M,False,morning,False,False,6.0514249375817615,moderate
alpha,alpha22-006903,2022-02-22 09:31:00,tea,Jasmine Tea,0.25,2,55,25,eat in,credit card,M,False,morning,False,False,3.987870586806721,short
alpha,alpha22-006904,2022-02-22 09:33:00,smoothie,Mango Smoothie,1.0,1,90,45,to go,credit card,F,False,morning,False,False,3.6998803055782474,short
alpha,alpha22-006905,2022-02-22 09:39:00,bakery,Croissant,,2,85,50,eat in,credit card,F,False,morning,False,False,4.614647923672356,short
alpha,alpha22-006906,2022-02-22 09:47:00,coffee,Americano,1.0,2,45,25,eat in,cash,M,False,morning,False,False,3.8614093709192097,short
alpha,alpha22-006907,2022-02-22 09:49:00,bakery,Croissant,,1,85,50,to go,credit card,F,False,morning,False,False,3.859431557200523,short
alpha,alpha22-006908,2022-02-22 09:50:00,bakery,Donut,,2,40,15,to go,credit card,M,True,morning,False,False,3.5410526116442576,short
alpha,alpha22-006909,2022-02-22 09:56:00,tea,Bubble Tea,1.0,1,70,30,eat in,mobile,M,False,morning,False,False,4.2653280183667315,short
alpha,alpha22-006910,2022-02-22 10:00:00,tea,Black Tea,0.5,1,45,20,eat in,mobile,M,False,morning,False,False,3.868323406232687,short
alpha,alpha22-006910,2022-02-22 10:00:00,bakery,Donut,,1,40,15,eat in,mobile,M,False,morning,False,False,5.368323406232687,moderate
alpha,alpha22-006911,2022-02-22 10:01:00,tea,Jasmine Tea,0.0,1,55,25,eat in,credit card,M,True,morning,False,False,6.065216465903151,moderate
alpha,alpha22-006912,2022-02-22 10:06:00,bakery,Sandwich,,1,80,30,to go,credit card,M,False,morning,False,False,5.251789090674632,moderate
alpha,alpha22-006913,2022-02-22 10:11:00,tea,Black Tea,0.5,2,45,20,to go,mobile,F,False,morning,False,False,2.8112343549784526,short
alpha,alpha22-006914,2022-02-22 10:16:00,coffee,Iced Coffee,0.5,1,60,30,to go,mobile,F,False,morning,False,False,3.408052224999143,short
alpha,alpha22-006914,2022-02-22 10:16:00,bakery,Croissant,,1,85,50,to go,mobile,F,False,morning,False,False,4.9080522249991425,short
alpha,alpha22-006915,2022-02-22 10:18:00,coffee,Iced Coffee,1.0,1,60,30,delivery,credit card,M,False,morning,False,False,3.851935150156667,short
alpha,alpha22-006915,2022-02-22 10:18:00,smoothie,Watermelon Smoothie,0.5,6,75,40,delivery,credit card,M,False,morning,False,False,11.351935150156667,very long
alpha,alpha22-006916,2022-02-22 10:20:00,coffee,Cappuccino,0.0,1,75,40,to go,mobile,M,True,morning,False,False,2.583652091756447,short
alpha,alpha22-006916,2022-02-22 10:20:00,bakery,Muffin,,1,60,30,to go,mobile,M,True,morning,False,False,4.083652091756447,short
alpha,alpha22-006917,2022-02-22 10:54:00,coffee,Cappuccino,0.0,1,75,40,eat in,cash,M,True,morning,False,False,4.9098836127889465,short
alpha,alpha22-006918,2022-02-22 10:54:00,coffee,Iced Coffee,0.5,1,60,30,delivery,credit card,M,True,morning,False,False,3.8619284087797636,short
alpha,alpha22-006918,2022-02-22 10:54:00,bakery,Cookies,,2,85,45,delivery,credit card,M,True,morning,False,False,5.361928408779764,moderate
alpha,alpha22-006919,2022-02-22 10:58:00,bakery,Cheese Cake,,3,120,80,delivery,mobile,F,True,morning,False,False,3.265903968100973,short
alpha,alpha22-006919,2022-02-22 10:58:00,bakery,Croissant,,3,85,50,delivery,mobile,F,True,morning,False,False,4.765903968100973,short
alpha,alpha22-007057,2022-02-23 06:29:00,smoothie,Kiwi Smoothie,0.0,2,90,50,to go,credit card,F,False,morning,False,False,5.179384754761528,moderate
alpha,alpha22-007058,2022-02-23 06:38:00,bakery,Sandwich,,1,80,30,eat in,mobile,M,True,morning,False,False,3.9288413255308483,short
alpha,alpha22-007059,2022-02-23 06:54:00,coffee,Black Coffee,0.5,1,45,20,to go,mobile,F,True,morning,False,False,3.5649569410225372,short
alpha,alpha22-007060,2022-02-23 07:04:00,coffee,Americano,1.0,1,45,25,eat in,credit card,F,False,morning,False,False,4.799234733052661,short
alpha,alpha22-007061,2022-02-23 07:14:00,coffee,Americano,0.25,2,45,25,to go,mobile,M,False,morning,False,False,4.556512290749612,short
alpha,alpha22-007061,2022-02-23 07:14:00,bakery,Croissant,,2,85,50,to go,mobile,M,False,morning,False,False,6.056512290749612,moderate
alpha,alpha22-007062,2022-02-23 07:16:00,tea,Green Tea,0.5,2,65,30,eat in,mobile,F,False,morning,False,False,5.209718626583471,moderate
alpha,alpha22-007063,2022-02-23 07:22:00,tea,Thai Tea,0.25,3,70,30,to go,mobile,F,True,morning,False,False,6.979774741625851,moderate
alpha,alpha22-007064,2022-02-23 07:33:00,coffee,Black Coffee,0.5,1,45,20,to go,mobile,M,False,morning,False,False,4.425578532050357,short
alpha,alpha22-007065,2022-02-23 07:42:00,smoothie,Strawberry Smoothie,0.0,2,85,45,to go,mobile,M,False,morning,False,False,2.9428523868112397,short
alpha,alpha22-007066,2022-02-23 07:45:00,bakery,Sandwich,,3,80,30,to go,credit card,M,False,morning,False,False,6.988977508825075,moderate
alpha,alpha22-007066,2022-02-23 07:45:00,coffee,Espresso,0.5,3,55,30,to go,credit card,M,False,morning,False,False,8.488977508825075,long
alpha,alpha22-007067,2022-02-23 07:53:00,smoothie,Mango Smoothie,0.5,1,90,45,eat in,credit card,M,True,morning,False,False,4.344234072141641,short
alpha,alpha22-007068,2022-02-23 07:54:00,smoothie,Kiwi Smoothie,0.25,1,90,50,eat in,credit card,M,False,morning,False,False,3.2220928535517257,short
alpha,alpha22-007069,2022-02-23 07:55:00,coffee,Latte,0.5,1,70,35,delivery,cash,M,False,morning,False,False,2.9499280725562738,short
alpha,alpha22-007070,2022-02-23 08:07:00,tea,Thai Tea,0.25,1,70,30,eat in,credit card,M,True,morning,False,False,3.1449482930202977,short
alpha,alpha22-007071,2022-02-23 08:07:00,coffee,Black Coffee,0.0,1,45,20,to go,mobile,F,True,morning,False,False,2.115119730937366,short
alpha,alpha22-007072,2022-02-23 08:09:00,coffee,Iced Coffee,1.0,3,60,30,to go,cash,M,True,morning,False,False,6.183742644619377,moderate
alpha,alpha22-007073,2022-02-23 08:20:00,tea,Green Tea,0.25,1,65,30,eat in,credit card,F,False,morning,False,False,6.317129970525057,moderate
alpha,alpha22-007074,2022-02-23 08:20:00,smoothie,Mango Smoothie,0.5,1,90,45,to go,credit card,M,False,morning,False,False,3.4936142584297505,short
alpha,alpha22-007075,2022-02-23 08:26:00,smoothie,Mango Smoothie,1.0,1,90,45,eat in,credit card,M,True,morning,False,False,3.731604330728086,short
alpha,alpha22-007076,2022-02-23 08:35:00,coffee,Black Coffee,1.0,1,45,20,eat in,mobile,M,False,morning,False,False,5.217607304388472,moderate
alpha,alpha22-007077,2022-02-23 08:36:00,bakery,Sandwich,,3,80,30,to go,credit card,M,False,morning,False,False,5.773039358760275,moderate
alpha,alpha22-007077,2022-02-23 08:36:00,coffee,Iced Coffee,0.0,3,60,30,to go,credit card,M,False,morning,False,False,7.273039358760275,moderate
alpha,alpha22-007078,2022-02-23 08:38:00,smoothie,Kiwi Smoothie,0.75,1,90,50,delivery,credit card,F,False,morning,False,False,6.615913593327409,moderate
alpha,alpha22-007078,2022-02-23 08:38:00,tea,Thai Tea,0.75,1,70,30,delivery,credit card,F,False,morning,False,False,8.11591359332741,long
alpha,alpha22-007079,2022-02-23 08:38:00,coffee,Americano,0.5,3,45,25,to go,credit card,M,False,morning,False,False,4.568287430384554,short
alpha,alpha22-007080,2022-02-23 08:40:00,coffee,Latte,1.0,1,70,35,to go,credit card,M,False,morning,False,False,3.9228697682635434,short
alpha,alpha22-007081,2022-02-23 09:02:00,smoothie,Kiwi Smoothie,0.25,1,90,50,eat in,cash,F,False,morning,False,False,4.686920690538264,short
alpha,alpha22-007082,2022-02-23 09:04:00,smoothie,Kiwi Smoothie,0.5,1,90,50,eat in,mobile,M,False,morning,False,False,2.849189266700152,short
alpha,alpha22-007082,2022-02-23 09:04:00,bakery,Sandwich,,1,80,30,eat in,mobile,M,False,morning,False,False,4.349189266700153,short
alpha,alpha22-007083,2022-02-23 09:05:00,coffee,Cappuccino,0.5,1,75,40,to go,mobile,M,False,morning,False,False,2.9252395992072926,short
alpha,alpha22-007084,2022-02-23 09:05:00,coffee,Americano,0.25,1,45,25,eat in,credit card,M,False,morning,False,False,4.2051021133522655,short
alpha,alpha22-007085,2022-02-23 09:08:00,bakery,Croissant,,1,85,50,eat in,cash,M,False,morning,False,False,2.6251104210277445,short
alpha,alpha22-007085,2022-02-23 09:08:00,bakery,Muffin,,1,60,30,eat in,cash,M,False,morning,False,False,4.1251104210277445,short
alpha,alpha22-007086,2022-02-23 09:11:00,bakery,Sandwich,,8,80,30,to go,credit card,M,True,morning,False,False,11.734536316471429,very long
alpha,alpha22-007087,2022-02-23 09:25:00,coffee,Black Coffee,0.5,4,45,20,delivery,mobile,M,False,morning,False,False,7.7288021993662985,moderate
alpha,alpha22-007087,2022-02-23 09:25:00,bakery,Croissant,,1,85,50,delivery,mobile,M,False,morning,False,False,6.2288021993662985,moderate
alpha,alpha22-007088,2022-02-23 09:46:00,coffee,Americano,0.5,3,45,25,delivery,credit card,M,True,morning,False,False,4.788627196779867,short
alpha,alpha22-007088,2022-02-23 09:46:00,tea,Thai Tea,0.0,1,70,30,delivery,credit card,M,True,morning,False,False,4.788627196779867,short
alpha,alpha22-007089,2022-02-23 10:03:00,bakery,Sandwich,,1,80,30,to go,credit card,M,True,morning,False,False,3.5735269128372056,short
alpha,alpha22-007090,2022-02-23 10:05:00,bakery,Croissant,,1,85,50,to go,mobile,M,True,morning,False,False,4.222397170310028,short
alpha,alpha22-007091,2022-02-23 10:09:00,coffee,Iced Coffee,0.5,1,60,30,delivery,credit card,F,False,morning,False,False,3.764557029948874,short
alpha,alpha22-007091,2022-02-23 10:09:00,coffee,Black Coffee,0.25,1,45,20,delivery,credit card,F,False,morning,False,False,5.2645570299488735,moderate
alpha,alpha22-007092,2022-02-23 10:35:00,bakery,Donut,,1,40,15,to go,credit card,M,False,morning,False,False,3.079599048796495,short
alpha,alpha22-007093,2022-02-23 10:35:00,coffee,Mocha,0.25,1,70,35,eat in,credit card,F,False,morning,False,False,4.8927181020119175,short
alpha,alpha22-007094,2022-02-23 10:39:00,coffee,Black Coffee,0.75,1,45,20,to go,credit card,M,False,morning,False,False,3.5280663773388348,short
alpha,alpha22-007095,2022-02-23 10:47:00,tea,Bubble Tea,0.0,1,70,30,eat in,mobile,F,True,morning,False,False,3.5519050490723507,short
alpha,alpha22-007096,2022-02-23 10:55:00,coffee,Black Coffee,0.75,3,45,20,delivery,mobile,M,False,morning,False,False,4.239507458631637,short
alpha,alpha22-007194,2022-02-24 06:30:00,tea,Green Tea,1.0,3,65,30,delivery,credit card,M,False,morning,False,False,7.3009495435157135,moderate
alpha,alpha22-007194,2022-02-24 06:30:00,bakery,Donut,,2,40,15,delivery,credit card,M,False,morning,False,False,7.3009495435157135,moderate
alpha,alpha22-007194,2022-02-24 06:30:00,coffee,Cappuccino,0.5,2,75,40,delivery,credit card,M,False,morning,False,False,7.3009495435157135,moderate
alpha,alpha22-007195,2022-02-24 06:44:00,coffee,Latte,0.5,2,70,35,eat in,credit card,M,False,morning,False,False,4.03256688973777,short
alpha,alpha22-007196,2022-02-24 06:47:00,coffee,Espresso,0.75,3,55,30,to go,mobile,M,False,morning,False,False,5.564104748846302,moderate
alpha,alpha22-007197,2022-02-24 06:59:00,coffee,Mocha,1.0,1,70,35,eat in,credit card,F,False,morning,False,False,4.037151846742039,short
alpha,alpha22-007198,2022-02-24 07:13:00,coffee,Black Coffee,0.0,1,45,20,to go,credit card,M,True,morning,False,False,4.022038754142273,short
alpha,alpha22-007199,2022-02-24 07:23:00,coffee,Cappuccino,0.25,3,75,40,to go,mobile,M,True,morning,False,False,6.481168869268692,moderate
alpha,alpha22-007200,2022-02-24 07:23:00,coffee,Americano,0.5,1,45,25,to go,credit card,F,False,morning,False,False,4.260112123452778,short
alpha,alpha22-007201,2022-02-24 07:31:00,bakery,Croissant,,1,85,50,to go,credit card,M,False,morning,False,False,2.6294526742830104,short
alpha,alpha22-007201,2022-02-24 07:31:00,smoothie,Kiwi Smoothie,0.5,1,90,50,to go,credit card,M,False,morning,False,False,4.12945267428301,short
alpha,alpha22-007202,2022-02-24 07:36:00,coffee,Iced Coffee,0.25,1,60,30,to go,mobile,M,False,morning,False,False,3.524996692037714,short
alpha,alpha22-007203,2022-02-24 07:37:00,coffee,Latte,0.75,2,70,35,eat in,credit card,F,False,morning,False,False,4.560562447454389,short
alpha,alpha22-007203,2022-02-24 07:37:00,bakery,Sandwich,,2,80,30,eat in,credit card,F,False,morning,False,False,6.060562447454389,moderate
alpha,alpha22-007204,2022-02-24 07:37:00,coffee,Espresso,0.5,2,55,30,eat in,mobile,F,False,morning,False,False,3.9835508516088094,short
alpha,alpha22-007205,2022-02-24 07:40:00,bakery,Croissant,,1,85,50,to go,mobile,M,True,morning,False,False,3.7944176151843196,short
alpha,alpha22-007205,2022-02-24 07:40:00,tea,Black Tea,0.25,1,45,20,to go,mobile,M,True,morning,False,False,5.29441761518432,moderate
alpha,alpha22-007206,2022-02-24 07:41:00,tea,Yuzu Tea,0.5,2,70,30,to go,credit card,M,True,morning,False,False,3.651915544966075,short
alpha,alpha22-007207,2022-02-24 07:43:00,bakery,Donut,,1,40,15,eat in,cash,M,True,morning,False,False,2.60175902925861,short
alpha,alpha22-007208,2022-02-24 07:43:00,coffee,Cappuccino,0.5,1,75,40,delivery,cash,F,True,morning,False,False,3.667325800979137,short
alpha,alpha22-007208,2022-02-24 07:43:00,coffee,Iced Coffee,0.25,3,60,30,delivery,cash,F,True,morning,False,False,6.667325800979137,moderate
alpha,alpha22-007209,2022-02-24 07:44:00,coffee,Espresso,0.5,3,55,30,to go,mobile,M,True,morning,False,False,4.458399747407834,short
alpha,alpha22-007210,2022-02-24 07:46:00,tea,Green Tea,0.0,1,65,30,eat in,mobile,M,False,morning,False,False,5.032840728813251,moderate
alpha,alpha22-007211,2022-02-24 08:08:00,tea,Green Tea,0.5,1,65,30,to go,gift card,M,True,morning,False,False,4.732033768136918,short
alpha,alpha22-007212,2022-02-24 08:09:00,coffee,Black Coffee,0.5,1,45,20,to go,credit card,M,False,morning,False,False,6.195065901368526,moderate
alpha,alpha22-007213,2022-02-24 08:14:00,coffee,Cappuccino,0.5,2,75,40,eat in,credit card,M,False,morning,False,False,3.370014145786355,short
alpha,alpha22-007214,2022-02-24 08:19:00,smoothie,Mango Smoothie,0.0,1,90,45,eat in,mobile,M,True,morning,False,False,3.8639265359358532,short
alpha,alpha22-007215,2022-02-24 08:20:00,coffee,Iced Coffee,0.75,1,60,30,to go,credit card,M,False,morning,False,False,4.216804107444252,short
alpha,alpha22-007216,2022-02-24 08:21:00,coffee,Classic Black Cold Brew,0.75,4,100,35,to go,mobile,M,False,morning,False,False,6.633909688576271,moderate
alpha,alpha22-007217,2022-02-24 08:22:00,smoothie,Mango Smoothie,0.5,1,90,45,eat in,credit card,F,True,morning,False,False,5.797131999462779,moderate
alpha,alpha22-007218,2022-02-24 08:33:00,coffee,Latte,0.0,3,70,35,to go,mobile,M,False,morning,False,False,4.645330919305795,short
alpha,alpha22-007219,2022-02-24 08:40:00,coffee,Espresso,0.75,1,55,30,eat in,credit card,F,False,morning,False,False,5.3877937290327935,moderate
alpha,alpha22-007220,2022-02-24 08:44:00,coffee,Cappuccino,0.5,2,75,40,to go,mobile,F,False,morning,False,False,2.666627442373697,short
alpha,alpha22-007221,2022-02-24 08:53:00,smoothie,Watermelon Smoothie,0.5,3,75,40,delivery,credit card,M,False,morning,False,False,4.478799849925476,short
alpha,alpha22-007221,2022-02-24 08:53:00,bakery,Donut,,1,40,15,delivery,credit card,M,False,morning,False,False,4.478799849925476,short
alpha,alpha22-007221,2022-02-24 08:53:00,tea,Thai Tea,1.0,1,70,30,delivery,credit card,M,False,morning,False,False,4.478799849925476,short
alpha,alpha22-007222,2022-02-24 09:24:00,coffee,Latte,0.25,2,70,35,eat in,mobile,M,False,morning,False,False,5.3312421404188415,moderate
alpha,alpha22-007223,2022-02-24 09:28:00,bakery,Sandwich,,1,80,30,eat in,credit card,M,True,morning,False,False,5.98247039057248,moderate
alpha,alpha22-007224,2022-02-24 09:45:00,tea,Black Tea,0.5,1,45,20,to go,mobile,F,True,morning,False,False,4.3091906327638,short
alpha,alpha22-007225,2022-02-24 09:51:00,smoothie,Strawberry Smoothie,0.5,1,85,45,delivery,mobile,M,True,morning,False,False,2.3737089254951327,short
alpha,alpha22-007225,2022-02-24 09:51:00,coffee,Black Coffee,1.0,1,45,20,delivery,mobile,M,True,morning,False,False,3.8737089254951327,short
alpha,alpha22-007226,2022-02-24 10:03:00,coffee,Latte,1.0,1,70,35,eat in,cash,F,False,morning,False,False,3.213202190956798,short
alpha,alpha22-007227,2022-02-24 10:12:00,tea,Bubble Tea,0.5,1,70,30,to go,mobile,M,False,morning,False,False,4.410365626887531,short
alpha,alpha22-007228,2022-02-24 10:30:00,tea,Green Tea,0.75,1,65,30,to go,mobile,F,True,morning,False,False,4.130127167242728,short
alpha,alpha22-007229,2022-02-24 10:36:00,coffee,Cappuccino,0.25,1,75,40,to go,credit card,M,False,morning,False,False,1.5466651945028982,very short
alpha,alpha22-007230,2022-02-24 10:36:00,tea,Green Tea,0.75,2,65,30,to go,mobile,F,False,morning,False,False,3.973966315865765,short
alpha,alpha22-007231,2022-02-24 10:55:00,smoothie,Watermelon Smoothie,1.0,1,75,40,to go,mobile,M,True,morning,False,False,3.0524393367767417,short
alpha,alpha22-007341,2022-02-25 06:25:00,bakery,Muffin,,2,60,30,to go,gift card,M,True,morning,False,False,3.9145074877525596,short
alpha,alpha22-007342,2022-02-25 06:47:00,coffee,Iced Coffee,0.75,2,60,30,delivery,credit card,F,False,morning,False,False,4.013369106174942,short
alpha,alpha22-007342,2022-02-25 06:47:00,coffee,Mocha,1.0,2,70,35,delivery,credit card,F,False,morning,False,False,5.513369106174942,moderate
alpha,alpha22-007343,2022-02-25 06:51:00,smoothie,Mango Smoothie,1.0,2,90,45,eat in,mobile,M,True,morning,False,False,3.9306733032200194,short
alpha,alpha22-007344,2022-02-25 06:52:00,bakery,Sandwich,,2,80,30,eat in,credit card,M,False,morning,False,False,3.1412617534676355,short
alpha,alpha22-007344,2022-02-25 06:52:00,smoothie,Mango Smoothie,0.75,2,90,45,eat in,credit card,M,False,morning,False,False,4.641261753467635,short
alpha,alpha22-007345,2022-02-25 06:52:00,smoothie,Strawberry Smoothie,0.25,1,85,45,eat in,mobile,M,False,morning,False,False,3.060978491653309,short
alpha,alpha22-007346,2022-02-25 06:52:00,smoothie,Watermelon Smoothie,0.25,1,75,40,to go,credit card,M,True,morning,False,False,5.849186774842014,moderate
alpha,alpha22-007347,2022-02-25 07:34:00,coffee,Black Coffee,0.5,1,45,20,eat in,mobile,M,False,morning,False,False,3.668536317470751,short
alpha,alpha22-007348,2022-02-25 07:35:00,tea,Thai Tea,0.75,3,70,30,to go,cash,F,False,morning,False,False,7.193761186831576,moderate
alpha,alpha22-007349,2022-02-25 07:36:00,smoothie,Mango Smoothie,0.0,1,90,45,eat in,mobile,M,False,morning,False,False,5.252385582108818,moderate
alpha,alpha22-007350,2022-02-25 07:37:00,coffee,Mocha,0.5,1,70,35,to go,mobile,M,True,morning,False,False,4.986959664874452,short
alpha,alpha22-007351,2022-02-25 07:41:00,coffee,Americano,0.25,1,45,25,to go,credit card,M,True,morning,False,False,4.246011989976143,short
alpha,alpha22-007352,2022-02-25 07:46:00,coffee,Black Coffee,1.0,1,45,20,eat in,mobile,F,False,morning,False,False,4.488834711633712,short
alpha,alpha22-007353,2022-02-25 07:47:00,bakery,Sandwich,,1,80,30,eat in,credit card,F,False,morning,False,False,3.8903089416926453,short
alpha,alpha22-007354,2022-02-25 07:49:00,coffee,Mocha,0.5,1,70,35,eat in,cash,M,False,morning,False,False,2.8462160832271968,short
alpha,alpha22-007355,2022-02-25 07:54:00,tea,Black Tea,1.0,2,45,20,delivery,credit card,M,False,morning,False,False,5.403677776725364,moderate
alpha,alpha22-007355,2022-02-25 07:54:00,coffee,Iced Coffee,0.5,1,60,30,delivery,credit card,M,False,morning,False,False,6.903677776725364,moderate
alpha,alpha22-007355,2022-02-25 07:54:00,bakery,Croissant,,1,85,50,delivery,credit card,M,False,morning,False,False,6.903677776725364,moderate
alpha,alpha22-007356,2022-02-25 07:54:00,tea,Thai Tea,0.0,1,70,30,eat in,credit card,F,True,morning,False,False,3.9605493696835317,short
alpha,alpha22-007357,2022-02-25 08:02:00,smoothie,Strawberry Smoothie,0.5,1,85,45,to go,credit card,M,False,morning,False,False,2.703816384251332,short
alpha,alpha22-007358,2022-02-25 08:06:00,coffee,Black Coffee,0.5,2,45,20,to go,cash,M,True,morning,False,False,2.85973234417721,short
alpha,alpha22-007359,2022-02-25 08:06:00,coffee,Americano,0.5,2,45,25,delivery,credit card,M,False,morning,False,False,4.800268489916031,short
alpha,alpha22-007359,2022-02-25 08:06:00,tea,Thai Tea,0.0,2,70,30,delivery,credit card,M,False,morning,False,False,6.300268489916031,moderate
alpha,alpha22-007360,2022-02-25 08:11:00,bakery,Sandwich,,3,80,30,delivery,credit card,M,False,morning,False,False,3.5922130105401324,short
alpha,alpha22-007360,2022-02-25 08:11:00,tea,Green Tea,0.5,1,65,30,delivery,credit card,M,False,morning,False,False,3.5922130105401324,short
alpha,alpha22-007361,2022-02-25 08:12:00,tea,Green Tea,1.0,2,65,30,delivery,credit card,M,False,morning,False,False,3.3910818711705275,short
alpha,alpha22-007361,2022-02-25 08:12:00,bakery,Croissant,,1,85,50,delivery,credit card,M,False,morning,False,False,4.8910818711705275,short
alpha,alpha22-007362,2022-02-25 08:20:00,tea,Green Tea,0.5,1,65,30,eat in,mobile,M,False,morning,False,False,5.434240732752313,moderate
alpha,alpha22-007362,2022-02-25 08:20:00,bakery,Croissant,,1,85,50,eat in,mobile,M,False,morning,False,False,6.934240732752313,moderate
alpha,alpha22-007363,2022-02-25 08:22:00,coffee,Black Coffee,0.5,1,45,20,eat in,mobile,M,False,morning,False,False,4.003630355512549,short
alpha,alpha22-007364,2022-02-25 08:26:00,coffee,Americano,1.0,1,45,25,to go,credit card,F,False,morning,False,False,4.803403412630702,short
alpha,alpha22-007365,2022-02-25 08:26:00,smoothie,Watermelon Smoothie,0.75,1,75,40,to go,mobile,F,False,morning,False,False,5.060470350412584,moderate
alpha,alpha22-007366,2022-02-25 08:28:00,smoothie,Watermelon Smoothie,0.25,2,75,40,eat in,credit card,M,False,morning,False,False,4.12310405674053,short
alpha,alpha22-007367,2022-02-25 08:28:00,coffee,Black Coffee,1.0,1,45,20,to go,credit card,F,False,morning,False,False,3.4448214922885785,short
alpha,alpha22-007368,2022-02-25 08:36:00,coffee,Latte,0.5,1,70,35,eat in,mobile,M,False,morning,False,False,2.234065255856952,short
alpha,alpha22-007369,2022-02-25 08:37:00,smoothie,Strawberry Smoothie,0.5,1,85,45,eat in,credit card,M,False,morning,False,False,3.7194072369022915,short
alpha,alpha22-007369,2022-02-25 08:37:00,bakery,Muffin,,1,60,30,eat in,credit card,M,False,morning,False,False,5.219407236902292,moderate
alpha,alpha22-007370,2022-02-25 08:40:00,bakery,Donut,,1,40,15,eat in,mobile,M,True,morning,False,False,3.5849965205415386,short
alpha,alpha22-007371,2022-02-25 08:42:00,bakery,Croissant,,1,85,50,to go,mobile,M,False,morning,False,False,5.828036230366008,moderate
alpha,alpha22-007372,2022-02-25 08:43:00,coffee,Black Coffee,0.5,3,45,20,to go,credit card,M,False,morning,False,False,4.340094387477976,short
alpha,alpha22-007373,2022-02-25 08:53:00,smoothie,Mango Smoothie,0.75,1,90,45,to go,gift card,M,False,morning,False,False,3.69028959611307,short
alpha,alpha22-007374,2022-02-25 09:06:00,coffee,Cappuccino,0.5,1,75,40,to go,credit card,M,False,morning,False,False,5.695581188995766,moderate
alpha,alpha22-007375,2022-02-25 09:09:00,coffee,Iced Coffee,0.5,1,60,30,to go,cash,M,False,morning,False,False,2.346709805956719,short
alpha,alpha22-007376,2022-02-25 09:11:00,coffee,Americano,0.5,3,45,25,to go,credit card,M,True,morning,False,False,6.268584891494873,moderate
alpha,alpha22-007377,2022-02-25 09:13:00,coffee,Latte,0.25,2,70,35,eat in,credit card,M,True,morning,False,False,3.5242320994769774,short
alpha,alpha22-007378,2022-02-25 09:14:00,coffee,Americano,0.75,1,45,25,to go,credit card,M,False,morning,False,False,4.936295745323906,short
alpha,alpha22-007379,2022-02-25 09:17:00,bakery,Donut,,3,40,15,delivery,mobile,M,False,morning,False,False,5.386381324414513,moderate
alpha,alpha22-007379,2022-02-25 09:17:00,tea,Green Tea,0.75,3,65,30,delivery,mobile,M,False,morning,False,False,6.886381324414513,moderate
alpha,alpha22-007380,2022-02-25 09:34:00,coffee,Mocha,0.5,1,70,35,eat in,credit card,M,False,morning,False,False,1.962596234676016,very short
alpha,alpha22-007381,2022-02-25 09:36:00,tea,Green Tea,0.5,1,65,30,delivery,credit card,M,True,morning,False,False,2.7387384587678167,short
alpha,alpha22-007381,2022-02-25 09:36:00,coffee,Espresso,1.0,1,55,30,delivery,credit card,M,True,morning,False,False,4.238738458767816,short
alpha,alpha22-007382,2022-02-25 09:46:00,tea,Black Tea,0.5,2,45,20,to go,mobile,M,False,morning,False,False,2.762050342648422,short
alpha,alpha22-007383,2022-02-25 09:53:00,tea,Green Tea,0.5,1,65,30,to go,mobile,M,False,morning,False,False,1.3768807167178325,very short
alpha,alpha22-007384,2022-02-25 10:07:00,bakery,Cookies,,2,85,45,eat in,mobile,F,True,morning,False,False,5.300555299353622,moderate
alpha,alpha22-007384,2022-02-25 10:07:00,bakery,Sandwich,,2,80,30,eat in,mobile,F,True,morning,False,False,6.800555299353622,moderate
